web-scraper-order,web-scraper-start-url,liens_articles,liens_articles-href,details,prix,adresse,images-src
"1716568889-218","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement avec entrée personnelle à louer aux Almadies","https://www.dakarvente.com/annonce-19901-appartement-avec-entre-personnelle-louer-aux-almadies.html","Appartement avec entrée personnelle à louer aux Almadies","275.000  FCFA","Almadies","media/annonces/pics/a3d72e04f2a226a69c8421bcfbfefbcb.jpg"
"1716568893-219","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","GRAND MAGASIN EN FINITION A LOUER A KEUR MASSAR CITE APIX","https://www.dakarvente.com/annonce-19982-grand-magasin-en-finition-a-louer-a-keur-massar-cite-apix.html","GRAND MAGASIN EN FINITION A LOUER A KEUR MASSAR CITE APIX","150.000  FCFA","Keur Massar","media/annonces/pics/cad0510b2f419783c37527fe927fa347.jpeg"
"1716568897-220","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","APPARTEMENT A LOUER A LOUER A KEUR MASSAR CITE EL HADJI PATHE","https://www.dakarvente.com/annonce-19985-appartement-a-louer-a-louer-a-keur-massar-cite-el-hadji-pathe.html","APPARTEMENT A LOUER A LOUER A KEUR MASSAR CITE EL HADJI PATHE","80.000  FCFA","Keur Massar","media/annonces/pics/516b0cf1a73d81ea98bdfed70211101d.jpeg"
"1716568900-221","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","APPARTEMENT TOUT NEUF A LOUER AU COMICO A DE BAMBILOR","https://www.dakarvente.com/annonce-20160-appartement-tout-neuf-a-louer-au-comico-a-de-bambilor.html","APPARTEMENT TOUT NEUF A LOUER AU COMICO A DE BAMBILOR","150.000  FCFA","Rufisque","media/annonces/pics/1c3715a6f177c50b155b3c6d34a8bad1.jpg"
"1716568903-222","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement à louer au point E","https://www.dakarvente.com/annonce-20161-appartement-louer-au-point-e.html","Appartement à louer au point E","1.200.000  FCFA","Dakar","media/annonces/pics/49be0a0ac45fe210f8f4bebf0868eb80.jpg"
"1716568907-223","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement à louer au Point E","https://www.dakarvente.com/annonce-20162-appartement-louer-au-point-e.html","Appartement à louer au Point E","800.000  FCFA","Dakar","img/nophoto.png"
"1716568911-224","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement à louer à Cité Keur Gorgui","https://www.dakarvente.com/annonce-20163-appartement-louer-cit-keur-gorgui.html","Appartement à louer à Cité Keur Gorgui","800.000  FCFA","Dakar","media/annonces/pics/464cf11e68f674c83859bb6801b43440.jpg"
"1716568914-225","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","APPARTEMENT A LOUER CITE KEUR GORGUI","https://www.dakarvente.com/annonce-20206-appartement-a-louer-cite-keur-gorgui.html","APPARTEMENT A LOUER CITE KEUR GORGUI","500.000  FCFA","Dakar","media/annonces/pics/78b6c0d6a0d260022bd79b751796338e.jpg"
"1716568918-226","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement vide à louer au point E","https://www.dakarvente.com/annonce-20336-appartement-vide-louer-au-point-e.html","Appartement vide à louer au point E","800.000  FCFA","Dakar","media/annonces/pics/e965bb1581fa68be3caa111304abefff.jpg"
"1716568921-227","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement à louer à Cambérène 2","https://www.dakarvente.com/annonce-20339-appartement-louer-cambrne-2.html","Appartement à louer à Cambérène 2","200.000  FCFA","Cambérène","media/annonces/pics/bca78dac2f0a847c383227c729cb63af.jpg"
"1716568925-228","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement à louer à Sam Notaire","https://www.dakarvente.com/annonce-20349-appartement-louer-sam-notaire.html","Appartement à louer à Sam Notaire","165.000  FCFA","Guédiawaye","media/annonces/pics/738e34b2a5dfafd508b3da677896e382.jpg"
"1716568928-229","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement à louer","https://www.dakarvente.com/annonce-20532-appartement-louer.html","Appartement à louer","500.000  FCFA","Dakar","media/annonces/pics/c9bfa417bfab8cb71ca068d12fff9b2a.jpg"
"1716568935-230","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement F3","https://www.dakarvente.com/annonce-20639-appartement-f3.html","Appartement F3","150.000  FCFA","Thiès","media/annonces/pics/6f748fd28d6fd48f04841708f90d1215.jpg"
"1716568940-231","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Studio meublé à louer à Yoff Virage","https://www.dakarvente.com/annonce-20806-studio-meubl-louer-yoff-virage.html","Studio meublé à louer à Yoff Virage","35.000  FCFA","Point E","media/annonces/pics/c9b9d92cbfeaae8e6d923ebb1623307b.jpg"
"1716568944-232","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement F3 à louer aux Almadies","https://www.dakarvente.com/annonce-20888-appartement-f3-louer-aux-almadies.html","Appartement F3 à louer aux Almadies","1.200.000  FCFA","Almadies","media/annonces/pics/b343b79f7c403789b2f176de28b5f55e.jpg"
"1716568948-233","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement de luxe à louer au Point E","https://www.dakarvente.com/annonce-20889-appartement-de-luxe-louer-au-point-e.html","Appartement de luxe à louer au Point E","900.000  FCFA","Point E","media/annonces/pics/c9fe4a73de18343d61e2ac03aefbba88.jpg"
"1716568951-234","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement de luxe à louer au point E","https://www.dakarvente.com/annonce-20893-appartement-de-luxe-louer-au-point-e.html","Appartement de luxe à louer au point E","750.000  FCFA","Dakar","media/annonces/pics/19729d74dea40b283cbd6ac7cff7d8ae.jpg"
"1716568955-235","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","APPARTEMENT DE LUXE A LOUER AU POINT E","https://www.dakarvente.com/annonce-20898-appartement-de-luxe-a-louer-au-point-e.html","APPARTEMENT DE LUXE A LOUER AU POINT E","900.000  FCFA","Point E","media/annonces/pics/6036e9c81e6c6aa6fe5b415d6da3d20d.jpg"
"1716568959-236","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement à louer à Sacré Cœur 1","https://www.dakarvente.com/annonce-20900-appartement-louer-sacr-coeur-1.html","Appartement à louer à Sacré Cœur 1","550.000  FCFA","Sacré Coeur","media/annonces/pics/72f05b43b8a420e5e399b55dddd8a068.jpg"
"1716568963-237","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement à louer à Castors","https://www.dakarvente.com/annonce-20903-appartement-louer-castors.html","Appartement à louer à Castors","350.000  FCFA","Castors","media/annonces/pics/5a4ef277e7a6b1fb7c905886ee015b7e.jpg"
"1716568967-238","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Studio vide à louer au point E","https://www.dakarvente.com/annonce-20905-studio-vide-louer-au-point-e.html","Studio vide à louer au point E","300.000  FCFA","Point E","media/annonces/pics/e02249c1142c8fac58db16665ce33145.jpg"
"1716568971-239","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement à louer à Dalifor","https://www.dakarvente.com/annonce-20907-appartement-louer-dalifor.html","Appartement à louer à Dalifor","120.000  FCFA","Maristes","media/annonces/pics/6207d98c8d594fe5ab0263d3e836c841.jpg"
"1716568976-240","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement à vendre au cité Mixta","https://www.dakarvente.com/annonce-20910-appartement-vendre-au-cit-mixta.html","Appartement à vendre au cité Mixta","45.000.000  FCFA","VDN","media/annonces/pics/70e334abc11b0d702bbda0a7757817cb.jpg"
"1716568980-241","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement grand standing aux Mamelles","https://www.dakarvente.com/annonce-20911-appartement-grand-standing-aux-mamelles.html","Appartement grand standing aux Mamelles","550.000  FCFA","Mamelles","media/annonces/pics/8bcf2785a9690b423385e5e805285c1a.jpeg"
"1716568984-242","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","APPARTEMENT F4 A LOUER SUR LA ROUTE DU MÉRIDIEN AUX ALMADIES","https://www.dakarvente.com/annonce-20912-appartement-f4-a-louer-sur-la-route-du-mridien-aux-almadies.html","APPARTEMENT F4 A LOUER SUR LA ROUTE DU MÉRIDIEN AUX ALMADIES","1.700.000  FCFA","Almadies","media/annonces/pics/0fd6ec4973cec3f72bee2379438a9e8e.jpg"
"1716568988-243","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement à louer à FANN résidence","https://www.dakarvente.com/annonce-20914-appartement-louer-fann-rsidence.html","Appartement à louer à FANN résidence","3.000.000  FCFA","Fann","media/annonces/pics/ac8f4607ec13c68fd98973b16b21f900.jpg"
"1716568992-244","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement F3 A LOUER AUX ALMADIES","https://www.dakarvente.com/annonce-20940-appartement-f3-a-louer-aux-almadies.html","Appartement F3 A LOUER AUX ALMADIES","1.200.000  FCFA","Almadies","media/annonces/pics/64897780be04e078a1e703d8536f08d1.jpg"
"1716568996-245","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","APPARTEMENT A LOUER A MERMOZ","https://www.dakarvente.com/annonce-20952-appartement-a-louer-a-mermoz.html","APPARTEMENT A LOUER A MERMOZ","400.000  FCFA","Mermoz","media/annonces/pics/a9b87511d44168e99f8f34a8e5d1bd2b.jpg"
"1716569000-246","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","APPARTEMENT A LOUER A SICAP KARAK","https://www.dakarvente.com/annonce-20954-appartement-a-louer-a-sicap-karak.html","APPARTEMENT A LOUER A SICAP KARAK","400.000  FCFA","Sicap liberté","media/annonces/pics/62e60b2b7a78b7b5279e3a806018ba0f.jpg"
"1716569004-247","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Mini studio vide style américain à Liberté 6","https://www.dakarvente.com/annonce-20961-mini-studio-vide-style-amricain-libert-6.html","Mini studio vide style américain à Liberté 6","140.000  FCFA","Liberté 6","media/annonces/pics/3953f3015f4fb57ac86adceb5b98761a.jpg"
"1716569009-248","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement meublé à louer à cité keur guorgui","https://www.dakarvente.com/annonce-20962-appartement-meubl-louer-cit-keur-guorgui.html","Appartement meublé à louer à cité keur guorgui","","Dakar","media/annonces/pics/0cb086e38cbed83e333ba38058646155.jpg"
"1716569013-249","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement meublé à louer aux Amadies","https://www.dakarvente.com/annonce-20965-appartement-meubl-louer-aux-amadies.html","Appartement meublé à louer aux Amadies","150.000  FCFA","Almadies","media/annonces/pics/74680ff0649d24a8f17f12e7af86ffe9.jpg"
"1716569016-250","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Nouveaux appartements disponibles à Ouakam","https://www.dakarvente.com/annonce-20968-nouveaux-appartements-disponibles-ouakam.html","Nouveaux appartements disponibles à Ouakam","","Ouakam","media/annonces/pics/b2407e1c3e9f166ebe46e852cae19016.jpg"
"1716569020-251","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=21","Appartement à louer à MERMOZ","https://www.dakarvente.com/annonce-20999-appartement-louer-mermoz.html","Appartement à louer à MERMOZ","500.000  FCFA","Mermoz","media/annonces/pics/e077ae703a6c98b012a30c94cb119b99.jpg"
"1716569029-252","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","Studio en location sur Saly","https://www.dakarvente.com/annonce-21125-studio-en-location-sur-saly.html","Studio en location sur Saly","120.000  FCFA","Saly","media/annonces/pics/4f9ac78c091666542d71ac87255ec2a0.jpeg"
"1716569032-253","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","Appartement à louer à Mermoz","https://www.dakarvente.com/annonce-21326-appartement-louer-mermoz.html","Appartement à louer à Mermoz","750.000  FCFA","Mermoz","media/annonces/pics/7c243cb54b3e86fc2f30bfe34dcc0e5b.jpg"
"1716569036-254","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","Appartement à louer à Mermoz Pyrotechnique","https://www.dakarvente.com/annonce-21330-appartement-louer-mermoz-pyrotechnique.html","Appartement à louer à Mermoz Pyrotechnique","500.000  FCFA","Mermoz","media/annonces/pics/dcc3f251da7c5b453ab59bc315fb0815.jpg"
"1716569040-255","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","Appartement à louer à la cité Mbakiou Faye","https://www.dakarvente.com/annonce-21362-appartement-louer-la-cit-mbakiou-faye.html","Appartement à louer à la cité Mbakiou Faye","290.000  FCFA","Dakar","media/annonces/pics/29695220b1ca6a7cd136f3676912d797.jpg"
"1716569044-256","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","APPARTEMENT A LOUER A MERMOZ","https://www.dakarvente.com/annonce-21418-appartement-a-louer-a-mermoz.html","APPARTEMENT A LOUER A MERMOZ","650.000  FCFA","Mermoz","media/annonces/pics/eafbb61364248f5f6f1355a10771a680.jpg"
"1716569048-257","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","Studio à louer aux mamelles","https://www.dakarvente.com/annonce-21439-studio-louer-aux-mamelles.html","Studio à louer aux mamelles","175.000  FCFA","Mamelles","media/annonces/pics/9245b4fc6e6d87dfa178281d31cc5c1d.jpeg"
"1716569052-258","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","Appartement meublé à louer au ALMADIES","https://www.dakarvente.com/annonce-21543-appartement-meubl-louer-au-almadies.html","Appartement meublé à louer au ALMADIES","45.000  FCFA","Almadies","media/annonces/pics/17ab92dd05f458f9bf09bf83514f7345.jpg"
"1716569056-259","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","Studio meublé à louer au Cité Keur Gorgui","https://www.dakarvente.com/annonce-21546-studio-meubl-louer-au-cit-keur-gorgui.html","Studio meublé à louer au Cité Keur Gorgui","100  FCFA","Dakar","media/annonces/pics/fe1d1031ac5ec92720d8bc7b869bf37b.jpg"
"1716569061-260","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","Appartement meublé à louer aux YOFF VIRAGE","https://www.dakarvente.com/annonce-21548-appartement-meubl-louer-aux-yoff-virage.html","Appartement meublé à louer aux YOFF VIRAGE","45.000  FCFA","Dakar","media/annonces/pics/58574f5142f21a176130d6b2a7e4f003.jpg"
"1716569069-261","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","Appartement meublé à louer aux POINT E","https://www.dakarvente.com/annonce-21562-appartement-meubl-louer-aux-point-e.html","Appartement meublé à louer aux POINT E","45.000  FCFA","Point E","media/annonces/pics/1c5852f2ad496ace0e72effed2ac274b.jpeg"
"1716569073-262","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","DUPLEX A LOUER AU CITE MBACKIOU FAYE","https://www.dakarvente.com/annonce-21748-duplex-a-louer-au-cite-mbackiou-faye.html","DUPLEX A LOUER AU CITE MBACKIOU FAYE","700.000  FCFA","Point E","media/annonces/pics/b681b5a9a159cd990e8b493dc2cc11f8.jpg"
"1716569076-263","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","APPARTEMENT A LOUER A OUAKAM","https://www.dakarvente.com/annonce-21749-appartement-a-louer-a-ouakam.html","APPARTEMENT A LOUER A OUAKAM","400.000  FCFA","Dakar","media/annonces/pics/517e19a429ef0dda498fd683983a89a4.jpg"
"1716569080-264","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","APPARTEMENT A LOUER AU FANN RESIDENCE","https://www.dakarvente.com/annonce-21751-appartement-a-louer-au-fann-residence.html","APPARTEMENT A LOUER AU FANN RESIDENCE","1.700.000  FCFA","Fann","media/annonces/pics/bb45c6d0f0f588377d262cd38c395337.jpg"
"1716569083-265","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","APPARTEMENT A LOUER AU CENTRE VILLE","https://www.dakarvente.com/annonce-21752-appartement-a-louer-au-centre-ville.html","APPARTEMENT A LOUER AU CENTRE VILLE","1.500.000  FCFA","Dakar","media/annonces/pics/8a792feb7125f6f36d4da0f707044869.jpg"
"1716569086-266","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","APPARTEMENT A VENDRE AVEC SES MEUBLES AU CITE MIXTA phase 3","https://www.dakarvente.com/annonce-21753-appartement-a-vendre-avec-ses-meubles-au-cite-mixta-phase-3.html","APPARTEMENT A VENDRE AVEC SES MEUBLES AU CITE MIXTA phase 3","35.000.000  FCFA","Dakar","media/annonces/pics/2ef5a8e7b6672c7dcbbb2fd888f10134.jpeg"
"1716569090-267","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","Appartement type F5","https://www.dakarvente.com/annonce-21763-appartement-type-f5.html","Appartement type F5","170.000  FCFA","Thiès","media/annonces/pics/dabf3074da00028e6a55a19c3f93a472.jpg"
"1716569093-268","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","Appartement F4","https://www.dakarvente.com/annonce-21764-appartement-f4.html","Appartement F4","130.000  FCFA","Thiès","media/annonces/pics/8be393ccbb31c829f7d5f395d02bc3cf.jpg"
"1716569097-269","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","Villa basse à louer","https://www.dakarvente.com/annonce-21787-villa-basse-louer.html","Villa basse à louer","400.000  FCFA","Mamelles","media/annonces/pics/362b8b607da6458f7e079e562b548cbb.png"
"1716569101-270","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","Studio meublé à louer au Cité Keur Gorgui","https://www.dakarvente.com/annonce-21804-studio-meubl-louer-au-cit-keur-gorgui.html","Studio meublé à louer au Cité Keur Gorgui","35.000  FCFA","Dakar","media/annonces/pics/591922310da109c0d1c4cda397ad3a8e.jpg"
